Date,shop_id,item_id,item_price,item_cnt_day
Thursday,25,4988,2599,1
Sunday,25,4714,749,1
Friday,25,4715,299,1
Monday,25,4968,199,1
Wednesday,25,5092,449,1
Saturday,25,5092,449,1
Saturday,25,5092,449,1
Monday,25,5092,449,1
Saturday,25,5095,499,1
Monday,25,5101,399,1
Monday,25,5115,1049,1
Monday,25,5125,1099,1
Sunday,25,5126,449,1
Wednesday,25,5128,449,1
Sunday,25,5145,449,1
Friday,25,5145,449,1
Wednesday,25,5155,399,1
Friday,25,5168,399,1
Thursday,25,5168,399,1
Monday,25,5179,349,1
Monday,25,5195,449,1
Sunday,25,5197,599,1
Friday,25,5197,599,1
Tuesday,25,5198,599,1
Monday,25,4975,1249,1
Saturday,25,4982,299,1
Monday,25,5224,299,1
Monday,25,5272,599,1
Friday,25,5272,599,1
Monday,25,5272,326.78,1
Thursday,25,5313,449,1
Sunday,25,5324,299,1
Wednesday,25,5324,299,1
Friday,25,5324,299,1
Tuesday,25,5324,299,1
Thursday,25,5324,299,1
Friday,25,5324,299,2
Thursday,25,5406,349,1
Thursday,25,5406,349,1
Tuesday,25,5406,349,1
Wednesday,25,5328,299,1
Thursday,25,5334,279,1
Thursday,25,5341,899,1
Monday,25,5343,299,1
Friday,25,5343,299,1
Friday,25,5343,299,1
Friday,25,5343,299,1
Saturday,25,5343,299,1
Tuesday,25,5343,299,1
Saturday,25,5343,299,1
Wednesday,25,5343,299,1
Wednesday,25,5344,299,1
Monday,25,5346,299,1
Wednesday,25,5346,299,1
Thursday,25,5348,299,1
Thursday,25,5306,299,1
Tuesday,25,5306,299,1
Thursday,25,5384,3390,1
Thursday,25,5378,2990,1
Thursday,25,5273,1999,2
Monday,25,5273,1999,2
Tuesday,25,5273,2599,1
Monday,25,5273,1999,1
Sunday,25,5274,1999,1
Wednesday,25,5031,1399,1
Thursday,25,5031,1399,1
Saturday,25,5032,1199,1
Saturday,25,5033,1998.5,1
Wednesday,25,5033,2599,1
Tuesday,25,5033,1999,1
Saturday,25,5033,1999,1
Monday,25,4713,1499,1
Wednesday,25,5033,1999,1
Thursday,25,5034,1989,-1
Wednesday,25,5034,1999,1
Wednesday,25,5034,1999,1
Friday,25,5287,1759,1
Friday,25,5051,299,1
Tuesday,25,5288,1999,1
Monday,25,5288,1999,1
Sunday,25,5060,299,1
Wednesday,25,5070,1590,1
Monday,25,5301,449,1
Friday,25,5364,2599,1
Thursday,25,5378,2990,1
Saturday,25,5034,2599,1
Saturday,25,4713,1399,1
Tuesday,25,4712,299,1
Sunday,25,4712,299,2
Wednesday,25,4832,1399,1
Saturday,25,4832,1399,1
Monday,25,4611,1399,1
Sunday,25,4612,1649,1
Thursday,25,4614,349,1
Thursday,25,4617,399,1
Tuesday,25,4620,449,1
Monday,25,4625,749,1
Friday,25,4627,299,1
Monday,25,4861,8490,1
Thursday,25,4632,199,1
Monday,25,4652,349,1
Friday,25,4657,499,1
Wednesday,25,4884,299,1
Friday,25,4680,349,1
Friday,25,4885,1498.5,1
Monday,25,4885,1499,1
Monday,25,4885,899,1
Monday,25,4885,899,2
Friday,25,4885,899,1
Tuesday,25,4885,899,1
Wednesday,25,4885,899,1
Saturday,25,4886,899,1
Monday,25,4886,899,1
Monday,25,4886,899,1
Tuesday,25,4831,999,1
Friday,25,4831,999,1
Wednesday,25,4831,999,3
Tuesday,25,4831,999,1
Friday,25,4792,1799,1
Monday,25,4792,1799,1
Tuesday,25,4792,1799,1
Sunday,25,4792,1799,1
Saturday,25,4792,1799,1
Sunday,25,4793,1799,1
Monday,25,4793,1799,1
Monday,25,4586,1799,1
Thursday,25,4800,299,1
Monday,25,4802,798.5,1
Friday,25,4809,599,1
Wednesday,25,4809,599,1
Monday,25,4886,899,2
Monday,25,4809,599,1
Tuesday,25,4810,1999,1
Friday,25,4810,1999,1
Sunday,25,4810,1998.75,2
Thursday,25,4811,1999,1
Sunday,25,4811,1999,1
Tuesday,25,4811,1999,1
Saturday,25,4811,1999,1
Saturday,25,4814,899,1
Monday,25,4814,899,1
Wednesday,25,4812,299.5,1
Friday,25,4598,299,1
Sunday,25,4831,999,1
Tuesday,25,4809,599,1
Thursday,25,5349,299,1
Wednesday,25,4886,899,1
Saturday,25,4886,899,1
Wednesday,25,4910,599,1
Wednesday,25,4910,599,1
Saturday,25,4910,299.5,1
Sunday,25,4920,1372,1
Tuesday,25,4922,999,1
Thursday,25,4688,1499,1
Monday,25,4688,1499,1
Friday,25,4688,1499,1
Tuesday,25,4691,699,1
Saturday,25,4960,899,1
Wednesday,25,4694,249,1
Monday,25,4697,249,1
Monday,25,4697,249,1
Sunday,25,4698,249,1
Thursday,25,4699,249,1
Friday,25,4700,249,1
Saturday,25,4701,249,1
Saturday,25,4701,249,1
Sunday,25,4702,299,1
Wednesday,25,4702,299,1
Thursday,25,4703,249,1
Sunday,25,4703,249,1
Wednesday,25,4712,299,1
Wednesday,25,4712,299,1
Monday,25,4712,299,1
Friday,25,4910,599,1
Wednesday,25,4907,1499,2
Saturday,25,4907,1499,1
Thursday,25,4907,1799,1
Friday,25,4886,899,1
Friday,25,4886,899,1
Thursday,25,4886,898.5,1
Saturday,25,4886,898.5,1
Thursday,25,4886,899,2
Saturday,25,4886,898.5,1
Saturday,25,4886,899,1
Thursday,25,4890,799,1
Wednesday,25,4906,1799,1
Sunday,25,4906,1799,1
Friday,25,4906,1799,1
Tuesday,25,4906,1799,1
Sunday,25,4886,899,1
Thursday,25,4906,1799,2
Thursday,25,4906,1799,1
Wednesday,25,4906,1799,1
Thursday,25,4906,1499,1
Friday,25,4906,1499,1
Monday,25,4907,1799,2
Saturday,25,4907,1799,1
Monday,25,4907,1799,1
Wednesday,25,4907,1799,1
Friday,25,4907,1799,1
Wednesday,25,4907,1799,1
Wednesday,25,4907,1799,1
Tuesday,25,4907,1799,1
Sunday,25,4906,1799,1
Tuesday,25,4791,799,1
Sunday,25,5350,299,1
Sunday,25,5416,149,1
Thursday,25,5627,2390,2
Friday,25,5629,2390,1
Saturday,25,5629,2390,1
Tuesday,25,5629,2390,1
Wednesday,25,5629,2390,1
Saturday,25,5629,2390,1
Thursday,25,5629,2390,1
Tuesday,25,5629,2390,1
Wednesday,25,5632,2390,1
Thursday,25,5632,2390,1
Wednesday,25,5635,2390,1
Monday,25,5641,2390,1
Wednesday,25,5643,2390,1
Sunday,25,5643,2390,1
Wednesday,25,5643,2390,1
Monday,25,5643,2390,1
Thursday,25,5643,2390,1
Saturday,25,5643,2390,1
Sunday,25,5651,5490,-1
Tuesday,25,5649,2190,1
Wednesday,25,5652,2490,1
Monday,25,5941,299,1
Wednesday,25,5945,279,1
Thursday,25,5945,279,1
Friday,25,5945,279,1
Monday,25,5627,2390,1
Thursday,25,5946,299,1
Tuesday,25,5623,699,1
Tuesday,25,5613,6190,1
Sunday,25,5576,2490,1
Saturday,25,5578,1099,1
Monday,25,5581,699,1
Monday,25,5582,699,1
Sunday,25,5583,699,1
Tuesday,25,5591,1890,1
Wednesday,25,5591,1890,1
Monday,25,5591,1890,1
Wednesday,25,5591,1990,1
Saturday,25,5592,3490,1
Thursday,25,5592,3490,1
Thursday,25,5594,1190,1
Thursday,25,5595,599,1
Tuesday,25,5596,299,1
Saturday,25,5599,1190,1
Saturday,25,5601,419.3,1
Wednesday,25,5601,599,1
Saturday,25,5604,489.3,1
Saturday,25,5604,699,1
Friday,25,5587,199,1
Saturday,25,5587,199,1
Tuesday,25,5587,199,1
Thursday,25,5588,149,1
Tuesday,25,5610,1990,1
Saturday,25,5612,3990,1
Thursday,25,5623,699,1
Monday,25,5946,299,1
Thursday,25,5955,1049,1
Sunday,25,5970,749,1
Wednesday,25,6093,349,1
Friday,25,6093,349,1
Tuesday,25,6095,1699,1
Monday,25,6019,299,1
Tuesday,25,6027,299,1
Thursday,25,6027,299,1
Monday,25,6027,299,1
Friday,25,6033,1399,1
Thursday,25,6033,1399,1
Sunday,25,6036,1399,1
Sunday,25,6122,2499,1
Tuesday,25,6122,2498.5,1
Tuesday,25,6122,2499,2
Tuesday,25,6122,2499,1
Thursday,25,6122,2499,1
Tuesday,25,6122,2499,1
Monday,25,6123,2499,1
Thursday,25,6131,549,1
Tuesday,25,6139,1499,1
Tuesday,25,6143,899,1
Thursday,25,6143,899,1
Monday,25,6144,299.5,1
Friday,25,6144,299.5,1
Wednesday,25,6144,299.5,1
Wednesday,25,6045,299,1
Wednesday,25,6080,1999,1
Friday,25,6078,899,1
Wednesday,25,6078,899,1
Sunday,25,6078,899,1
Monday,25,5976,349,1
Tuesday,25,5994,298,2
Thursday,25,5994,149,1
Wednesday,25,5994,149,1
Wednesday,25,5994,298,1
Sunday,25,5994,149,1
Wednesday,25,5992,499,1
Wednesday,25,5992,499,1
Wednesday,25,5992,499,2
Wednesday,25,5992,499,1
Wednesday,25,6000,299,1
Thursday,25,6000,299,2
Thursday,25,5575,1090,1
Tuesday,25,6000,299,1
Thursday,25,6000,299,1
Sunday,25,6000,299,1
Thursday,25,6004,299,1
Wednesday,25,6009,1999,1
Thursday,25,6072,899,1
Sunday,25,6072,899,1
Tuesday,25,6076,299.5,1
Saturday,25,6076,599,1
Thursday,25,6077,899,1
Saturday,25,6077,899,1
Wednesday,25,6077,899,1
Monday,25,6078,899,1
Sunday,25,6000,299,1
Monday,25,5575,550.01,1
Sunday,25,5574,899,2
Thursday,25,5574,899,1
Friday,25,5501,3399,1
Monday,25,5506,1749,1
Tuesday,25,5506,1749,1
Thursday,25,5506,1799,1
Tuesday,25,5508,299,1
Sunday,25,5786,299,1
Saturday,25,5786,299,1
Saturday,25,5787,299,1
Saturday,25,5787,299,1
Wednesday,25,5788,299,1
Saturday,25,5790,249,1
Sunday,25,5791,249,1
Monday,25,5792,299,1
Friday,25,5793,299,1
Friday,25,5796,299,1
Thursday,25,5800,299,1
Monday,25,5802,299,1
Tuesday,25,5802,299,1
Sunday,25,5806,98,1
Tuesday,25,5808,299,2
Wednesday,25,5808,299,1
Friday,25,5810,299,1
Sunday,25,5811,199,1
Sunday,25,5811,199,1
Wednesday,25,5811,199,1
Wednesday,25,5497,2999,1
Friday,25,5497,2999,1
Saturday,25,5487,849,1
Wednesday,25,5487,849,1
Saturday,25,5417,2750,1
Tuesday,25,5418,1815,1
Sunday,25,5427,4620,1
Monday,25,5712,1590,1
Thursday,25,5735,299.5,1
Thursday,25,5735,299.5,1
Tuesday,25,5735,599,1
Tuesday,25,5438,349,1
Sunday,25,5443,299,1
Friday,25,5446,299,1
Thursday,25,5448,299,1
Saturday,25,5448,299,1
Tuesday,25,5820,1999,1
Thursday,25,5452,2990,1
Saturday,25,5454,279,1
Saturday,25,5756,590,1
Wednesday,25,5457,299,1
Tuesday,25,5459,299,1
Thursday,25,5459,299,1
Thursday,25,5459,299,1
Saturday,25,5460,849,1
Saturday,25,5460,849,1
Friday,25,5460,849,1
Friday,25,5464,849,1
Saturday,25,5464,849,1
Saturday,25,5475,2449,1
Saturday,25,5753,3490,1
Monday,25,5350,299,1
Thursday,25,5821,599,1
Saturday,25,5822,999,1
Sunday,25,5549,1549,1
Sunday,25,5922,349,1
Monday,25,5916,649,1
Friday,25,5916,649,1
Tuesday,25,5918,2799,1
Saturday,25,5571,799,1
Thursday,25,5571,699,1
Friday,25,5572,1590,2
Friday,25,5572,1590,2
Wednesday,25,5572,1590,1
Friday,25,5572,1589.5,1
Sunday,25,5572,1590,1
Tuesday,25,5572,1590,1
Thursday,25,5572,1590,1
Monday,25,5572,1590,2
Sunday,25,5573,999,1
Tuesday,25,5573,999,1
Friday,25,5573,849,2
Sunday,25,5574,699,1
Monday,25,5574,699,1
Sunday,25,5574,699,3
Saturday,25,5574,699,1
Tuesday,25,5574,699,1
Sunday,25,5574,699,1
Saturday,25,5574,699,1
Wednesday,25,5895,2199,1
Monday,25,5895,2199,1
Saturday,25,5894,999,1
Friday,25,5894,999,1
Tuesday,25,5822,999,1
Wednesday,25,5822,999,2
Sunday,25,5822,999,2
Saturday,25,5822,999,1
Friday,25,5823,2500,2
Sunday,25,5525,299,1
Thursday,25,5848,349,1
Monday,25,5848,349,1
Saturday,25,5848,349,1
Friday,25,5862,1299,1
Saturday,25,5865,1799,1
Saturday,25,5867,1849,1
Saturday,25,5822,999,2
Monday,25,5869,1499,1
Sunday,25,5870,1499,1
Thursday,25,5871,799,1
Friday,25,5871,799,1
Saturday,25,5871,799,1
Tuesday,25,5537,899,1
Thursday,25,5538,299,1
Wednesday,25,5542,499,1
Monday,25,5892,999,1
Monday,25,5892,999,1
Tuesday,25,5892,999,1
Friday,25,5892,999,1
Friday,25,5892,999,1
Sunday,25,5869,1499,1
Sunday,25,785,349,1
Wednesday,25,4790,599,1
Friday,25,4790,599,1
Tuesday,25,3702,598.5,1
Saturday,25,3705,1499,1
Monday,25,3705,1499,2
Tuesday,25,3705,1499,1
Thursday,25,3705,1499,1
Wednesday,25,3705,1499,1
Monday,25,3705,1499,1
Monday,25,3705,1499,1
Wednesday,25,3705,1499,1
Thursday,25,3705,1499,1
Wednesday,25,3705,1499,1
Sunday,25,3718,349,1
Friday,25,3718,349,2
Sunday,25,3718,349,2
Saturday,25,3718,349,1
Tuesday,25,3718,349,1
Tuesday,25,3718,349,1
Thursday,25,3718,349,1
Wednesday,25,3719,599,1
Wednesday,25,3719,599,1
Saturday,25,3719,598.75,2
Saturday,25,3719,598.75,2
Tuesday,25,3719,599,1
Wednesday,25,3719,599,1
Friday,25,3743,799,1
Sunday,25,3702,599,1
Tuesday,25,3743,798.5,1
Monday,25,3702,598.75,2
Tuesday,25,3612,299,1
Sunday,25,3578,299,1
Tuesday,25,3580,299,1
Wednesday,25,3676,2199,1
Wednesday,25,3676,2199,1
Saturday,25,3679,249,1
Thursday,25,3679,249,1
Tuesday,25,3582,149,1
Sunday,25,3591,1199,1
Friday,25,3593,1199,1
Monday,25,3603,199,1
Monday,25,3686,899,1
Tuesday,25,3686,899,1
Sunday,25,3686,899,2
Tuesday,25,3686,899,1
Monday,25,3686,899,1
Friday,25,3686,899,1
Monday,25,3686,899,1
Sunday,25,3686,899,1
Friday,25,3686,899,1
Friday,25,3686,899,1
Tuesday,25,3693,299.5,1
Thursday,25,3698,599,1
Saturday,25,3698,599,1
Monday,25,3610,299,1
Tuesday,25,3612,299,1
Thursday,25,3612,299,1
Thursday,25,3743,799,1
Sunday,25,3743,799,1
Friday,25,3747,1699,1
Monday,25,3851,899,1
Thursday,25,3851,899,2
Thursday,25,3851,899,1
Sunday,25,3851,899,1
Wednesday,25,3851,898.5,1
Saturday,25,3851,899,1
Friday,25,3851,899,3
Saturday,25,3799,899,1
Thursday,25,3801,299,1
Thursday,25,3810,279,1
Wednesday,25,3811,299,1
Sunday,25,3869,2498.75,2
Monday,25,3869,2499,1
Thursday,25,3869,2499,1
Friday,25,3869,2499,1
Thursday,25,3869,2499,1
Monday,25,3869,2499,1
Friday,25,3869,2499,1
Sunday,25,3869,2499,1
Tuesday,25,3869,2499,2
Tuesday,25,3870,598.75,2
Monday,25,3870,599,2
Monday,25,3870,599,1
Thursday,25,3870,599,2
Monday,25,3870,599,2
Wednesday,25,3851,899,1
Monday,25,3851,899,1
Thursday,25,3851,899,1
Wednesday,25,3776,4849,1
Sunday,25,3617,299,1
Saturday,25,3618,299,1
Tuesday,25,3619,449,1
Thursday,25,3620,299,2
Saturday,25,3620,299,1
Thursday,25,3620,299,1
Tuesday,25,3622,299,1
Saturday,25,3622,299,2
Tuesday,25,3622,299,4
Wednesday,25,3622,299,1
Sunday,25,3622,299,1
Thursday,25,3624,299,1
Saturday,25,3577,299,1
Friday,25,3624,299,2
Monday,25,3650,649,1
Thursday,25,3651,199,1
Thursday,25,3652,199,1
Sunday,25,3653,1299,1
Wednesday,25,3834,2199,1
Friday,25,3834,2199,1
Monday,25,3834,2199,1
Tuesday,25,3834,2199,1
Sunday,25,3834,2199,1
Wednesday,25,3834,2199,1
Tuesday,25,3834,2199,1
Monday,25,3773,299,1
Monday,25,3647,399,1
Wednesday,25,3577,299,1
Wednesday,25,3576,299,1
Wednesday,25,3569,298,1
Thursday,25,3325,1199,1
Thursday,25,3325,1199,1
Monday,25,3325,1199,2
Thursday,25,3325,1199,1
Thursday,25,3325,1199,1
Sunday,25,3325,799,2
Friday,25,3325,799,1
Sunday,25,3326,1699,1
Wednesday,25,3326,1699,1
Monday,25,3326,1699,1
Tuesday,25,3326,1699,1
Wednesday,25,3327,1499,1
Friday,25,3328,1999,1
Monday,25,3328,1999,2
Wednesday,25,3328,1999,2
Saturday,25,3328,2599,1
Thursday,25,3328,2599,1
Sunday,25,3328,1999,3
Tuesday,25,3328,1999,3
Saturday,25,3328,1999,1
Monday,25,3328,1999,1
Tuesday,25,3328,1999,1
Tuesday,25,3328,1999,2
Monday,25,3328,1999,1
Thursday,25,3328,1999,1
Wednesday,25,3325,1199,1
Monday,25,3320,1999,1
Tuesday,25,3320,1999,1
Friday,25,3320,1999,1
Monday,25,3286,299,2
Wednesday,25,3286,299,1
Sunday,25,3286,299,2
Friday,25,3286,299,1
Thursday,25,3286,299,1
Wednesday,25,3286,299,1
Thursday,25,3289,1399,1
Monday,25,3289,1399,1
Thursday,25,3292,349,1
Friday,25,3294,399,1
Sunday,25,3295,349,1
Friday,25,3296,349,1
Sunday,25,3328,1999,2
Wednesday,25,3470,349,1
Thursday,25,3298,199,1
Friday,25,3307,299,1
Thursday,25,3307,299,1
Saturday,25,3307,299,1
Tuesday,25,3317,999,1
Wednesday,25,3317,999,1
Thursday,25,3320,1999,1
Thursday,25,3320,1999,1
Saturday,25,3320,1999,1
Monday,25,3320,2599,1
Monday,25,3320,2599,1
Tuesday,25,3320,1999,1
Saturday,25,3470,349,1
Friday,25,3870,599,4
Tuesday,25,3328,1999,1
Monday,25,3328,1999,1
Thursday,25,3367,1999,1
Tuesday,25,3367,1199,1
Thursday,25,3476,1199,1
Monday,25,3476,1199,1
Thursday,25,3476,1199,1
Monday,25,3509,349,1
Friday,25,3528,1690,1
Monday,25,3379,299,1
Tuesday,25,3533,999,1
Tuesday,25,3533,999,3
Friday,25,3533,999,2
Monday,25,3533,999,1
Wednesday,25,3533,999,1
Tuesday,25,3533,999,1
Friday,25,3533,999,2
Friday,25,3533,999,1
Sunday,25,3384,299,1
Sunday,25,3540,649,1
Thursday,25,3541,1699,1
Sunday,25,3554,2199,1
Friday,25,3554,2199,1
Sunday,25,3554,2199,1
Wednesday,25,3556,2199,1
Saturday,25,3556,2198.5,1
Thursday,25,3562,349,1
Wednesday,25,3367,1999,1
Wednesday,25,3366,1199,1
Wednesday,25,3366,1199,1
Saturday,25,3366,1198.5,1
Friday,25,3328,1999,1
Friday,25,3328,1999,1
Wednesday,25,3321,1999,5
Saturday,25,3321,1999,1
Monday,25,3321,1999,1
Saturday,25,3321,1998.75,2
Saturday,25,3321,1999,2
Monday,25,3321,1998.75,2
Wednesday,25,3321,2599,1
Thursday,25,3321,1999,1
Thursday,25,3321,1998.5,1
Thursday,25,3321,1999,1
Tuesday,25,3328,1999,1
Friday,25,3321,1999,1
Friday,25,3321,1999,1
Friday,25,3321,1999,2
Friday,25,3321,1999,1
Thursday,25,3322,1199,1
Saturday,25,3322,1199,1
Saturday,25,3323,1999,3
Saturday,25,3323,1999,1
Tuesday,25,3323,1999,1
Thursday,25,3323,1998.5,1
Thursday,25,3362,1199,1
Wednesday,25,3362,799,1
Monday,25,3366,1199,2
Saturday,25,3321,1999,4
Sunday,25,4790,599,1
Monday,25,3870,599,2
Tuesday,25,3870,599,2
Monday,25,4331,1999,1
Thursday,25,4332,449,1
Thursday,25,4332,449,1
Thursday,25,4464,299.5,1
Monday,25,4464,299.5,1
Friday,25,4464,299.5,1
Saturday,25,4464,299.5,1
Tuesday,25,4464,299.5,1
Friday,25,4366,449,1
Saturday,25,4370,599,1
Monday,25,4370,599,1
Friday,25,4370,599,1
Friday,25,4370,599,1
Saturday,25,4370,599,1
Sunday,25,4371,1799,1
Monday,25,4371,1799,1
Monday,25,4371,1799,1
Tuesday,25,4371,1799,1
Monday,25,4372,1999,1
Tuesday,25,4372,1999,2
Tuesday,25,4372,1999,1
Sunday,25,4372,1999,1
Saturday,25,4372,1999,1
Thursday,25,4373,1999,1
Tuesday,25,4373,1999,3
Sunday,25,4330,1799,1
Monday,25,4373,1999,1
Thursday,25,4330,1799,1
Friday,25,4462,649,1
Thursday,25,4093,899,-1
Saturday,25,4093,899,1
Thursday,25,4095,299,1
Saturday,25,4100,399,1
Monday,25,4105,299,1
Wednesday,25,4110,299,1
Sunday,25,4110,299,1
Thursday,25,4112,649,1
Tuesday,25,4112,649,1
Monday,25,4117,2349,1
Saturday,25,4124,249,1
Friday,25,4277,1299,1
Monday,25,4282,549,1
Thursday,25,4282,549,1
Friday,25,4282,549,1
Sunday,25,4287,149,1
Friday,25,4287,149,1
Sunday,25,4300,349,1
Monday,25,4300,349,1
Monday,25,4458,1200,1
Monday,25,4307,1349,1
Friday,25,4320,549,1
Sunday,25,4320,549,1
Friday,25,4321,549,1
Sunday,25,4325,349,1
Tuesday,25,4330,1799,1
Friday,25,4375,449,1
Saturday,25,4384,13499,1
Monday,25,4410,299,1
Saturday,25,4723,299.5,1
Sunday,25,4723,599,1
Wednesday,25,4724,1399,1
Monday,25,4724,1399,1
Tuesday,25,4724,1398.5,1
Monday,25,4548,2990,1
Thursday,25,4551,299,1
Thursday,25,4565,299,1
Friday,25,4773,799,1
Tuesday,25,4779,499,1
Friday,25,4779,499,1
Saturday,25,4779,499,1
Thursday,25,4779,499,1
Thursday,25,4779,499,1
Sunday,25,4779,499,1
Tuesday,25,4779,499,1
Tuesday,25,4779,499,1
Saturday,25,4780,1199,1
Monday,25,4780,1199,1
Tuesday,25,4781,1199,1
Tuesday,25,4790,599,1
Wednesday,25,4790,599,1
Saturday,25,4790,599,1
Sunday,25,4790,599,1
Monday,25,4790,599,1
Sunday,25,4723,599,1
Monday,25,4723,599,1
Friday,25,4518,599,1
Sunday,25,4511,1299,1
Tuesday,25,4420,299,1
Saturday,25,4420,299,1
Tuesday,25,4421,299,1
Thursday,25,4421,299,1
Saturday,25,4421,299,1
Monday,25,4474,899,1
Sunday,25,4474,898.5,1
Thursday,25,4475,599,1
Thursday,25,4475,598.5,1
Thursday,25,4475,599,1
Monday,25,4481,1699,2
Wednesday,25,4481,1699,1
Sunday,25,4093,899,1
Saturday,25,4476,1499,1
Wednesday,25,4482,2499,2
Tuesday,25,4482,2499,1
Friday,25,4482,2499,1
Wednesday,25,4484,299.5,1
Saturday,25,4484,599,1
Friday,25,4487,1249.5,1
Sunday,25,4443,299,1
Wednesday,25,4445,299,1
Monday,25,4446,299,1
Monday,25,4453,199,1
Saturday,25,4506,299,1
Monday,25,4510,299,1
Saturday,25,4476,1498.5,1
Wednesday,25,4092,299,1
Wednesday,25,4092,299,1
Tuesday,25,4092,299,1
Monday,25,3960,299,1
Tuesday,25,3965,299,1
Monday,25,3974,1449,1
Wednesday,25,3976,299,1
Saturday,25,3980,299,1
Thursday,25,3980,299,1
Sunday,25,4029,349,1
Tuesday,25,4035,899,1
Sunday,25,4036,299.5,1
Thursday,25,4037,249,1
Monday,25,4038,249,1
Saturday,25,4038,249,1
Sunday,25,4039,249,1
Friday,25,4041,249,1
Saturday,25,3996,499,1
Saturday,25,4006,299,1
Friday,25,4015,299,1
Saturday,25,4016,1349,1
Tuesday,25,4068,299,1
Saturday,25,4068,299,1
Wednesday,25,4068,299,1
Friday,25,4127,1190,1
Sunday,25,4127,1190,1
Friday,25,4147,2090,1
Monday,25,4147,2090,1
Sunday,25,3960,299,1
Friday,25,3954,949,1
Sunday,25,3953,249,1
Tuesday,25,3947,449,1
Tuesday,25,3870,599,1
Tuesday,25,3870,599,2
Friday,25,3870,599,1
Thursday,25,3870,599,1
Friday,25,3870,599,1
Sunday,25,3870,599,2
Friday,25,3870,599,2
Friday,25,3870,599,1
Sunday,25,3870,599,1
Friday,25,3870,599,2
Saturday,25,3871,2499,2
Tuesday,25,3871,2499,1
Monday,25,4161,899,1
Saturday,25,3871,2499,1
Saturday,25,3871,2499,1
Thursday,25,3876,999,1
Saturday,25,3878,2999,1
Monday,25,3885,899,1
Monday,25,3826,299,1
Friday,25,3897,399,1
Monday,25,3902,399,1
Thursday,25,3902,399,1
Friday,25,3903,299,1
Thursday,25,3903,299,1
Wednesday,25,3942,799,1
Monday,25,3942,399.5,1
Saturday,25,3871,2499,1
Friday,25,3870,599,2
Thursday,25,4161,899,1
Sunday,25,4161,899,1
Thursday,25,4248,1999,1
Thursday,25,4248,1999,1
Saturday,25,4248,1999,1
Thursday,25,4248,1999,1
Monday,25,4249,1894.87,-1
Monday,25,4249,1899,2
Wednesday,25,4249,1899,1
Friday,25,4249,1899,1
Friday,25,4249,1899,2
Friday,25,4249,1899,1
Thursday,25,4249,1899,1
Friday,25,4249,1899,1
Saturday,25,4249,1899,1
Sunday,25,4249,1899,1
Saturday,25,4251,399,1
Sunday,25,4251,399,1
Tuesday,25,4251,399,1
Friday,25,4251,399,1
Sunday,25,4251,399,1
Monday,25,4251,399,1
Monday,25,4252,599,1
Saturday,25,4252,599,1
Sunday,25,4252,599,1
Wednesday,25,4265,299,1
Monday,25,4092,299,1
Saturday,25,4244,1999,1
Monday,25,4244,1999,1
Friday,25,4240,1999,1
Saturday,25,4240,1999,1
Friday,25,4161,899,1
Sunday,25,4163,1590,2
Saturday,25,4163,1590,1
Monday,25,4163,1590,1
Wednesday,25,4163,1590,2
Friday,25,4163,1590,1
Thursday,25,4163,1590,1
Saturday,25,4163,1590,1
Friday,25,4163,1431,2
Tuesday,25,4163,1590,1
Saturday,25,4163,1590,1
Wednesday,25,4163,1590,2
Friday,25,4161,899,2
Friday,25,4163,1590,1
Sunday,25,4164,999,1
Friday,25,4164,999,2
Tuesday,25,4211,1990,1
Sunday,25,4069,299,1
Thursday,25,4075,299,1
Thursday,25,4075,299,1
Friday,25,4227,899,1
Saturday,25,4229,1498.49,1
Saturday,25,4229,1499,1
Saturday,25,4240,1999,1
Thursday,25,4240,1999,1
Wednesday,25,4240,1999,1
Sunday,25,4164,999,1
Sunday,25,6045,299,1
Tuesday,25,785,349,2
Thursday,25,715,149,1
Thursday,24,4481,1699,1
Thursday,24,4476,1499,1
Friday,24,4482,2499,1
Sunday,24,4485,299.5,1
Tuesday,24,4446,299,1
Saturday,24,4723,299.5,1
Monday,24,4723,299,1
Monday,24,4724,1399,1
Saturday,24,4779,499,1
Friday,24,4573,299,1
Saturday,24,4790,599,1
Monday,24,4790,509,1
Monday,24,4800,299,1
Wednesday,24,4800,299,1
Sunday,24,4800,299,1
Sunday,24,4807,1999,1
Sunday,24,4809,599,1
Thursday,24,4809,599,1
Wednesday,24,4809,1199,1
Saturday,24,4809,599,1
Monday,24,4809,299.5,2
Saturday,24,4809,399.56,1
Saturday,24,4814,899,1
Monday,24,4598,299,1
